elapsed_s	offset_ns	freq_ppb
16294.001	-7	9768
16295.001	5	9778
16296.001	6	9780
16297.001	-8	9768
16298.001	3	9777
16299.001	-7	9767
16300.001	5	9777
16301.001	0	9774
16302.001	5	9779
16303.001	-7	9768
16304.001	4	9777
16305.001	-7	9767
16306.001	4	9776
16307.001	1	9775
16308.001	-1	9773
16309.001	5	9779
16310.001	-7	9768
16311.001	11	9784
16312.001	-7	9769
16313.001	3	9777
16314.001	-8	9767
16315.001	4	9777
16316.001	-6	9768
16317.001	5	9777
16318.001	1	9775
16319.001	5	9779
16320.001	6	9781
16321.001	-3	9774
16322.001	-5	9771
16323.001	-3	9772
16324.001	4	9778
16325.001	-7	9768
16326.001	4	9777
16327.001	-1	9773
16328.001	-1	9773
16329.001	5	9779
16330.001	-7	9768
16331.001	4	9777
16332.001	0	9774
16333.001	5	9779
16334.001	-8	9768
16335.001	3	9776
16336.001	0	9774
16337.001	-1	9773
16338.001	-2	9772
16339.001	-1	9772
16340.001	6	9779
16341.001	-7	9768
16342.001	4	9777
16343.001	-6	9768
16344.001	5	9777
16345.001	-5	9769
16346.001	5	9777
16347.001	-6	9768
16348.001	6	9778
16349.001	7	9781
16350.001	0	9776
16351.001	3	9779
16352.001	-9	9768
16353.001	2	9776
16354.001	-7	9767
16355.001	4	9776
16356.001	7	9781
16357.001	-7	9769
16358.001	-3	9771
16359.001	-1	9772
16360.001	7	9779
16361.001	0	9774
16362.001	-2	9772
16363.001	-2	9772
16364.001	-1	9772
16365.001	0	9773
16366.001	0	9773
16367.001	-1	9772
16368.001	0	9773
16369.001	0	9773
16370.001	0	9773
16371.001	7	9780
16372.001	-7	9768
16373.001	-2	9771
16374.001	1	9773
16375.001	6	9778
16376.001	-5	9769
16377.001	5	9778
16378.001	6	9780
16379.001	-8	9768
16380.001	3	9777
16381.001	-7	9767
16382.001	5	9777
16383.001	0	9774
16384.001	-8	9766
16385.001	6	9777
16386.001	-5	9768
16387.001	5	9777
16388.001	-5	9768
16389.001	-1	9771
16390.001	8	9779
16391.001	-5	9769
16392.001	-2	9770
16393.001	-6	9766
16394.001	8	9778
16395.001	-4	9768
16396.001	1	9772
16397.001	1	9772
16398.001	-5	9767
16399.001	1	9771
16400.001	-4	9767
16401.001	2	9771
16402.001	10	9780
16403.001	-4	9769
16404.001	0	9772
16405.001	-5	9767
16406.001	1	9771
16407.001	9	9780
16408.001	-5	9768
16409.001	0	9772
16410.001	1	9773
16411.001	7	9779
16412.001	-6	9768
16413.001	5	9777
16414.001	1	9775
16415.001	-1	9773
16416.001	4	9778
16417.001	-7	9768
16418.001	4	9777
16419.001	-7	9767
16420.001	5	9777
16421.001	1	9775
16422.001	-7	9767
16423.001	5	9777
16424.001	-5	9768
16425.001	-1	9771
16426.001	1	9772
16427.001	1	9773
16428.001	1	9773
16429.001	-5	9767
16430.001	0	9771
16431.001	-11	9760
16432.001	8	9776
16433.001	-1	9769
16434.001	3	9773
16435.001	-3	9768
16436.001	2	9772
16437.001	9	9779
16438.001	-4	9769
16439.001	7	9779
16440.001	1	9775
16441.001	-2	9772
16442.001	-1	9773
16443.001	-1	9772
16444.001	6	9779
16445.001	-7	9768
16446.001	5	9778
16447.001	-7	9767
16448.001	-1	9771
16449.001	-6	9766
16450.001	8	9778
16451.001	-4	9768
16452.001	0	9771
16453.001	8	9779
16454.001	-5	9769
16455.001	6	9778
16456.001	-6	9768
16457.001	-1	9771
16458.001	1	9773
16459.001	1	9773
16460.001	-6	9766
16461.001	0	9771
16462.001	9	9780
16463.001	-4	9769
16464.001	-7	9765
16465.001	-6	9764
16466.001	3	9771
16467.001	-2	9767
16468.001	4	9772
16469.001	10	9780
16470.001	-9	9764
16471.001	0	9770
16472.001	-4	9766
16473.001	3	9772
16474.001	4	9774
16475.001	-4	9767
16476.001	2	9772
16477.001	-3	9767
16478.001	2	9771
16479.001	-2	9768
16480.001	2	9771
16481.001	4	9774
16482.001	2	9773
16483.001	2	9774
16484.001	-6	9766
16485.001	1	9772
16486.001	-4	9767
16487.001	1	9771
16488.001	3	9773
16489.001	-10	9761
16490.001	9	9777
16491.001	-2	9769
16492.001	2	9772
16493.001	-3	9768
16494.001	8	9778
16495.001	-3	9769
16496.001	1	9772
16497.001	-5	9766
16498.001	7	9777
16499.001	3	9775
16500.001	-6	9767
16501.001	0	9771
16502.001	-5	9766
16503.001	2	9772
16504.001	-3	9767
16505.001	2	9771
16506.001	-3	9767
16507.001	3	9772
16508.001	-3	9767
16509.001	3	9772
16510.001	-3	9767
16511.001	3	9772
16512.001	-3	9767
16513.001	3	9772
16514.001	-3	9767
16515.001	3	9772
16516.001	-3	9767
16517.001	9	9778
16518.001	-2	9770
16519.001	1	9772
16520.001	-5	9766
16521.001	1	9771
16522.001	3	9773
16523.001	2	9773
16524.001	8	9780
16525.001	-5	9769
16526.001	-2	9771
16527.001	-6	9766
16528.001	7	9777
16529.001	9	9781
16530.001	0	9775
16531.001	-2	9773
16532.001	-2	9772
16533.001	-2	9772
16534.001	5	9778
16535.001	-7	9768
16536.001	-2	9771
16537.001	0	9772
16538.001	1	9773
16539.001	0	9772
16540.001	1	9773
16541.001	0	9773
16542.001	7	9780
16543.001	-7	9768
16544.001	-2	9771
16545.001	7	9779
16546.001	0	9774
16547.001	-1	9773
16548.001	-1	9773
16549.001	-2	9772
16550.001	-7	9766
16551.001	0	9771
16552.001	2	9773
16553.001	2	9773
16554.001	7	9779
16555.001	-5	9769
16556.001	5	9778
16557.001	-7	9767
16558.001	5	9777
16559.001	1	9775
16560.001	-1	9773
16561.001	5	9779
16562.001	-7	9768
16563.001	4	9777
16564.001	-6	9768
16565.001	5	9777
16566.001	0	9774
16567.001	-1	9773
16568.001	-1	9773
16569.001	-1	9772
16570.001	-7	9766
16571.001	6	9777
16572.001	-5	9768
16573.001	7	9778
16574.001	-5	9768
16575.001	6	9778
16576.001	-6	9768
16577.001	6	9778
16578.001	1	9775
16579.001	-7	9767
16580.001	5	9777
16581.001	-5	9768
16582.001	5	9777
16583.001	1	9774
16584.001	0	9774
16585.001	-1	9773
16586.001	6	9779
16587.001	-7	9768
16588.001	4	9777
16589.001	-7	9767
16590.001	5	9777
16591.001	-6	9768
16592.001	6	9778
16593.001	1	9775
16594.001	-1	9773
16595.001	-7	9767
16596.001	5	9776
16597.001	2	9775
16598.001	5	9779
16599.001	-7	9768
16600.001	4	9777
16601.001	0	9774
16602.001	5	9779
16603.001	-8	9768
16604.001	4	9777
16605.001	-1	9773
16606.001	11	9785
16607.001	-8	9769
16608.001	9	9784
16609.001	-9	9769
16610.001	8	9783
16611.001	-9	9768
16612.001	2	9777
16613.001	-2	9773
16614.001	-3	9772
16615.001	-2	9772
16616.001	-1	9772
16617.001	-7	9766
16618.001	6	9777
16619.001	-5	9768
16620.001	0	9771
16621.001	-4	9767
16622.001	1	9771
16623.001	-3	9767
16624.001	2	9771
16625.001	-3	9767
16626.001	3	9772
16627.001	-3	9767
16628.001	3	9772
16629.001	10	9780
16630.001	-4	9769
16631.001	7	9779
16632.001	-6	9768
16633.001	5	9777
16634.001	-5	9769
16635.001	5	9777
16636.001	1	9775
16637.001	-1	9773
16638.001	-1	9773
16639.001	5	9778
16640.001	0	9775
16641.001	10	9785
16642.001	-1	9777
16643.001	1	9778
16644.001	1	9779
16645.001	-5	9773
16646.001	1	9778
16647.001	-3	9774
16648.001	2	9778
16649.001	-3	9774
16650.001	9	9785
16651.001	-3	9775
16652.001	1	9778
16653.001	1	9779
16654.001	1	9779
16655.001	2	9780
16656.001	0	9779
16657.001	7	9786
16658.001	-6	9775
16659.001	4	9783
16660.001	-6	9774
16661.001	-2	9777
16662.001	1	9779
16663.001	1	9779
16664.001	-6	9773
16665.001	7	9784
16666.001	-4	9775
16667.001	7	9785
16668.001	-5	9775
16669.001	-1	9777
16670.001	1	9779
16671.001	1	9779
16672.001	-6	9773
16673.001	0	9777
16674.001	-4	9773
16675.001	3	9779
16676.001	-3	9774
16677.001	-4	9772
16678.001	-3	9771
16679.001	-2	9772
16680.001	-1	9772
16681.001	0	9773
16682.001	0	9773
16683.001	0	9773
16684.001	0	9773
16685.001	0	9773
16686.001	-6	9767
16687.001	0	9771
16688.001	-4	9767
16689.001	2	9772
16690.001	-4	9766
16691.001	3	9772
16692.001	-3	9767
16693.001	3	9772
16694.001	-3	9767
16695.001	9	9778
16696.001	-2	9770
16697.001	7	9778
16698.001	-5	9768
16699.001	-1	9771
16700.001	-5	9766
16701.001	8	9778
16702.001	-4	9768
16703.001	-6	9765
16704.001	2	9771
16705.001	-3	9767
16706.001	9	9778
16707.001	-10	9762
16708.001	8	9777
16709.001	-2	9769
16710.001	1	9772
16711.001	-4	9767
16712.001	-5	9765
16713.001	-3	9765
16714.001	5	9772
16715.001	-1	9768
16716.001	4	9772
16717.001	-3	9767
16718.001	4	9773
16719.001	-9	9761
16720.001	2	9769
16721.001	-1	9767
16722.001	-1	9767
16723.001	-1	9766
16724.001	-1	9766
16725.001	6	9773
16726.001	-7	9761
16727.001	4	9770
16728.001	-6	9762
16729.001	5	9771
16730.001	-6	9761
16731.001	6	9771
16732.001	-6	9761
16733.001	-1	9764
16734.001	8	9773
16735.001	-6	9762
16736.001	6	9772
16737.001	-6	9762
16738.001	5	9771
16739.001	-6	9761
16740.001	5	9770
16741.001	1	9768
16742.001	6	9773
16743.001	-7	9762
16744.001	3	9770
16745.001	0	9768
16746.001	5	9773
16747.001	-8	9761
16748.001	3	9770
16749.001	-7	9761
16750.001	5	9771
16751.001	1	9768
16752.001	5	9773
16753.001	-1	9768
16754.001	3	9772
16755.001	-2	9768
16756.001	-3	9766
16757.001	3	9771
16758.001	-2	9767
16759.001	4	9772
16760.001	-2	9768
16761.001	-3	9766
16762.001	-3	9765
16763.001	-2	9765
16764.001	-1	9766
16765.001	0	9766
16766.001	6	9772
16767.001	0	9768
16768.001	5	9773
16769.001	-8	9762
16770.001	3	9770
16771.001	-1	9767
16772.001	4	9772
16773.001	-1	9768
16774.001	4	9773
16775.001	-3	9767
16776.001	3	9772
16777.001	-3	9767
16778.001	9	9778
16779.001	-2	9770
16780.001	7	9778
16781.001	-5	9768
16782.001	6	9778
16783.001	-6	9768
16784.001	6	9778
16785.001	1	9775
16786.001	-1	9773
16787.001	-1	9773
16788.001	6	9779
16789.001	5	9780
16790.001	-8	9769
16791.001	2	9776
16792.001	-1	9774
16793.001	4	9778
16794.001	-1	9775
16795.001	-4	9771
16796.001	-2	9772
16797.001	-1	9773
16798.001	-1	9772
16799.001	6	9779
16800.001	-7	9768
16801.001	4	9777
16802.001	-6	9768
16803.001	5	9777
16804.001	-6	9768
16805.001	6	9778
16806.001	1	9775
16807.001	-1	9773
16808.001	5	9779
16809.001	-7	9768
16810.001	4	9777
16811.001	0	9774
16812.001	5	9779
16813.001	-8	9768
16814.001	4	9777
16815.001	-1	9773
16816.001	5	9779
16817.001	-2	9774
16818.001	4	9779
16819.001	-9	9767
16820.001	3	9777
16821.001	6	9780
16822.001	-2	9774
16823.001	3	9779
16824.001	-3	9774
16825.001	2	9778
16826.001	-9	9767
16827.001	3	9777
16828.001	-1	9773
16829.001	-2	9772
16830.001	-1	9773
16831.001	5	9778
16832.001	-7	9768
16833.001	-1	9772
16834.001	-7	9765
16835.001	0	9770
16836.001	3	9773
16837.001	2	9773
16838.001	-11	9761
16839.001	8	9776
16840.001	-9	9762
16841.001	2	9770
16842.001	-2	9767
16843.001	4	9772
16844.001	-8	9761
16845.001	3	9770
16846.001	6	9774
16847.001	-2	9768
16848.001	3	9772
16849.001	-9	9761
16850.001	3	9770
16851.001	-7	9761
16852.001	4	9770
16853.001	1	9768
16854.001	5	9773
16855.001	-8	9761
16856.001	4	9771
16857.001	0	9768
16858.001	5	9773
16859.001	-2	9767
16860.001	10	9779
16861.001	-3	9769
16862.001	1	9772
16863.001	-4	9767
16864.001	8	9778
16865.001	-4	9768
16866.001	0	9771
16867.001	2	9773
16868.001	2	9774
16869.001	-6	9766
16870.001	1	9772
16871.001	-5	9766
16872.001	9	9778
16873.001	-10	9762
16874.001	7	9776
16875.001	-3	9768
16876.001	2	9772
16877.001	-10	9761
16878.001	2	9770
16879.001	4	9772
16880.001	5	9775
16881.001	-4	9767
16882.001	2	9772
16883.001	-3	9768
16884.001	2	9772
16885.001	9	9779
16886.001	-4	9769
16887.001	0	9772
16888.001	-6	9766
16889.001	8	9778
16890.001	-4	9768
16891.001	1	9772
16892.001	1	9772
16893.001	1	9773
16894.001	1	9773
16895.001	7	9779
16896.001	7	9781
16897.001	-1	9776
16898.001	-4	9772
16899.001	-4	9771
16900.001	-2	9772
16901.001	-1	9772
16902.001	6	9779
16903.001	6	9781
16904.001	-9	9768
16905.001	3	9777
16906.001	-1	9774
16907.001	4	9778
16908.001	-2	9774
16909.001	4	9779
16910.001	-3	9773
16911.001	3	9778
16912.001	-2	9774
16913.001	3	9779
16914.001	3	9780
16915.001	-4	9773
16916.001	2	9778
16917.001	-4	9773
16918.001	3	9779
16919.001	-3	9774
16920.001	2	9778
16921.001	4	9780
16922.001	-4	9773
16923.001	2	9778
16924.001	3	9780
16925.001	-5	9773
16926.001	2	9778
16927.001	-4	9773
16928.001	3	9779
16929.001	-10	9767
16930.001	9	9783
16931.001	6	9782
16932.001	-10	9768
16933.001	1	9776
16934.001	-9	9766
16935.001	4	9777
16936.001	7	9781
16937.001	-8	9768
16938.001	3	9777
16939.001	-7	9767
16940.001	-2	9770
16941.001	0	9772
16942.001	1	9773
16943.001	1	9773
16944.001	-5	9767
16945.001	6	9777
16946.001	-4	9769
16947.001	0	9771
16948.001	1	9772
16949.001	-5	9767
16950.001	1	9771
16951.001	-10	9761
16952.001	2	9770
16953.001	5	9773
16954.001	-8	9762
16955.001	3	9770
16956.001	-8	9760
16957.001	5	9771
16958.001	1	9768
16959.001	-8	9760
16960.001	5	9770
16961.001	-5	9762
16962.001	0	9765
16963.001	7	9772
16964.001	-5	9762
16965.001	6	9772
16966.001	7	9775
16967.001	-2	9768
16968.001	4	9773
16969.001	-3	9767
16970.001	2	9771
16971.001	4	9774
16972.001	-4	9767
16973.001	2	9772
16974.001	2	9773
16975.001	-10	9761
16976.001	1	9769
16977.001	5	9773
16978.001	-2	9768
16979.001	2	9771
16980.001	-3	9767
16981.001	3	9772
16982.001	-2	9768
16983.001	-4	9765
16984.001	-3	9765
16985.001	4	9771
16986.001	6	9774
16987.001	-2	9768
16988.001	2	9772
16989.001	-3	9767
16990.001	2	9771
16991.001	-9	9761
16992.001	3	9770
16993.001	-8	9760
16994.001	5	9771
16995.001	0	9767
16996.001	0	9767
16997.001	-1	9766
16998.001	-1	9766
16999.001	-1	9766
17000.001	0	9766
17001.001	6	9772
17002.001	-6	9762
17003.001	4	9770
17004.001	-6	9762
17005.001	5	9771
17006.001	0	9767
17007.001	0	9767
17008.001	-1	9766
17009.001	-8	9759
17010.001	6	9771
17011.001	8	9774
17012.001	-6	9763
17013.001	4	9771
17014.001	6	9774
17015.001	-2	9768
17016.001	-4	9765
17017.001	-3	9765
17018.001	5	9772
17019.001	5	9774
17020.001	-9	9761
17021.001	3	9771
17022.001	-8	9760
17023.001	4	9770
17024.001	1	9768
17025.001	-1	9767
17026.001	-1	9766
17027.001	-1	9766
17028.001	-1	9766
17029.001	-1	9765
17030.001	1	9767
17031.001	0	9766
17032.001	0	9766
17033.001	-7	9759
17034.001	0	9764
17035.001	2	9766
17036.001	2	9767
17037.001	-5	9760
17038.001	8	9772
17039.001	2	9768
17040.001	0	9767
17041.001	0	9767
17042.001	5	9772
17043.001	-7	9761
17044.001	4	9770
17045.001	7	9775
17046.001	-8	9762
17047.001	3	9770
17048.001	-1	9767
17049.001	-1	9767
17050.001	5	9773
17051.001	5	9774
17052.001	-3	9768
17053.001	-4	9766
17054.001	3	9771
17055.001	-2	9767
17056.001	3	9772
17057.001	-2	9768
17058.001	3	9772
17059.001	3	9773
17060.001	-3	9768
17061.001	2	9772
17062.001	3	9774
17063.001	-5	9766
17064.001	8	9778
17065.001	9	9781
17066.001	-6	9769
17067.001	-2	9771
17068.001	-1	9772
17069.001	-6	9766
17070.001	0	9771
17071.001	-4	9767
17072.001	2	9771
17073.001	10	9780
17074.001	-10	9763
17075.001	0	9770
17076.001	2	9772
17077.001	-3	9768
17078.001	2	9772
17079.001	-3	9767
17080.001	2	9771
17081.001	3	9773
17082.001	-10	9761
17083.001	-4	9764
17084.001	-1	9766
17085.001	-1	9765
17086.001	6	9772
17087.001	-6	9762
17088.001	5	9771
17089.001	7	9775
17090.001	-2	9768
17091.001	-3	9766
17092.001	-9	9759
17093.001	5	9770
17094.001	7	9774
17095.001	-7	9762
17096.001	4	9771
17097.001	-7	9761
17098.001	4	9770
17099.001	7	9774
17100.001	-1	9768
17101.001	3	9772
17102.001	-3	9767
17103.001	3	9772
17104.001	-9	9761
17105.001	3	9770
17106.001	5	9773
17107.001	-1	9769
17108.001	3	9772
17109.001	-3	9767
17110.001	8	9777
17111.001	4	9776
17112.001	1	9774
17113.001	0	9773
17114.001	-7	9766
17115.001	-1	9770
17116.001	8	9779
17117.001	-4	9769
17118.001	-1	9771
17119.001	-6	9766
17120.001	1	9771
17121.001	3	9773
17122.001	-4	9767
17123.001	2	9772
17124.001	3	9774
17125.001	-11	9760
17126.001	1	9769
17127.001	5	9773
17128.001	-9	9761
17129.001	3	9770
17130.001	6	9774
17131.001	-9	9761
17132.001	-3	9764
17133.001	5	9771
17134.001	-6	9762
17135.001	5	9771
17136.001	-7	9761
17137.001	-1	9764
17138.001	8	9773
17139.001	-6	9762
17140.001	5	9771
17141.001	-5	9762
17142.001	5	9771
17143.001	-6	9761
17144.001	12	9777
17145.001	-5	9764
17146.001	3	9771
17147.001	-1	9767
17148.001	4	9772
17149.001	-1	9768
17150.001	3	9772
17151.001	-3	9767
17152.001	3	9772
17153.001	4	9774
17154.001	-4	9767
17155.001	2	9772
17156.001	-10	9761
17157.001	2	9770
17158.001	11	9779
17159.001	-2	9769
17160.001	2	9773
17161.001	-5	9766
17162.001	1	9771
17163.001	-3	9767
17164.001	2	9771
17165.001	-3	9767
17166.001	3	9772
17167.001	4	9774
17168.001	-4	9767
17169.001	8	9778
17170.001	-4	9768
17171.001	1	9772
17172.001	-5	9766
17173.001	8	9778
17174.001	2	9774
17175.001	-6	9767
17176.001	0	9771
17177.001	-5	9766
17178.001	8	9778
17179.001	3	9775
17180.001	-5	9768
17181.001	-1	9770
17182.001	1	9772
17183.001	-4	9767
17184.001	7	9777
17185.001	3	9775
17186.001	0	9773
17187.001	0	9773
17188.001	-1	9772
17189.001	-7	9766
17190.001	6	9777
17191.001	-4	9769
17192.001	0	9771
17193.001	7	9778
17194.001	-5	9769
17195.001	6	9778
17196.001	1	9775
17197.001	-8	9766
17198.001	-1	9771
17199.001	1	9772
17200.001	1	9773
17201.001	1	9773
17202.001	-6	9766
17203.001	0	9771
17204.001	3	9774
17205.001	-5	9766
17206.001	2	9772
17207.001	-10	9761
17208.001	2	9770
17209.001	5	9773
17210.001	-2	9768
17211.001	-3	9766
17212.001	4	9772
17213.001	-2	9767
17214.001	-3	9766
17215.001	-3	9765
17216.001	5	9772
17217.001	6	9774
17218.001	-9	9761
17219.001	3	9771
17220.001	5	9773
17221.001	-8	9762
17222.001	2	9770
17223.001	-1	9767
17224.001	-2	9766
17225.001	-1	9766
17226.001	5	9772
17227.001	-7	9761
17228.001	5	9771
17229.001	0	9768
17230.001	-2	9766
17231.001	5	9772
17232.001	-1	9768
17233.001	4	9772
17234.001	4	9774
17235.001	-3	9768
17236.001	2	9772
17237.001	2	9773
17238.001	3	9774
17239.001	1	9773
17240.001	-6	9766
17241.001	1	9772
17242.001	8	9779
17243.001	-4	9769
17244.001	6	9778
17245.001	0	9774
17246.001	-1	9773
17247.001	-1	9773
17248.001	6	9779
17249.001	-7	9768
17250.001	4	9777
17251.001	0	9774
17252.001	-2	9772
17253.001	5	9779
17254.001	-1	9774
17255.001	-2	9773
17256.001	-2	9772
17257.001	-1	9773
17258.001	-8	9765
17259.001	6	9777
17260.001	2	9775
17261.001	-6	9767
17262.001	-1	9770
17263.001	1	9772
17264.001	-4	9767
17265.001	1	9771
17266.001	9	9780
17267.001	-5	9768
17268.001	0	9772
17269.001	-6	9766
17270.001	8	9778
17271.001	2	9774
17272.001	1	9774
17273.001	-7	9766
17274.001	6	9777
17275.001	-5	9768
17276.001	6	9777
17277.001	2	9775
17278.001	-1	9773
17279.001	5	9779
17280.001	-7	9768
17281.001	4	9777
17282.001	0	9774
17283.001	-8	9766
17284.001	-1	9771
17285.001	1	9772
17286.001	-5	9767
17287.001	1	9771
17288.001	2	9773
17289.001	-4	9767
17290.001	1	9771
17291.001	-10	9760
17292.001	3	9770
17293.001	-1	9767
17294.001	-2	9766
17295.001	5	9772
17296.001	5	9774
17297.001	-8	9762
17298.001	2	9770
17299.001	-8	9760
17300.001	-2	9764
17301.001	7	9772
17302.001	-6	9762
17303.001	5	9771
17304.001	7	9774
17305.001	-7	9762
17306.001	3	9770
17307.001	-1	9767
17308.001	-8	9760
17309.001	5	9770
17310.001	1	9768
17311.001	-7	9760
17312.001	-1	9764
17313.001	1	9766
17314.001	8	9773
17315.001	-5	9763
17316.001	-1	9765
17317.001	-13	9753
17318.001	1	9763
17319.001	4	9766
17320.001	4	9767
17321.001	-3	9762
17322.001	1	9765
17323.001	-3	9761
17324.001	-4	9759
17325.001	3	9765
17326.001	-2	9761
17327.001	4	9766
17328.001	-3	9760
17329.001	3	9765
17330.001	-2	9761
17331.001	3	9766
17332.001	-3	9761
17333.001	3	9766
17334.001	-10	9754
17335.001	3	9764
17336.001	6	9768
17337.001	-8	9755
17338.001	3	9764
17339.001	-1	9761
17340.001	4	9766
17341.001	-1	9762
17342.001	3	9765
17343.001	4	9767
17344.001	3	9768
17345.001	-5	9760
17346.001	8	9772
17347.001	2	9768
17348.001	0	9767
17349.001	-1	9766
17350.001	6	9773
17351.001	-7	9761
17352.001	5	9771
17353.001	6	9774
17354.001	5	9775
17355.001	-10	9761
17356.001	2	9770
17357.001	4	9773
17358.001	-2	9768
17359.001	2	9771
17360.001	4	9774
17361.001	3	9774
17362.001	-5	9767
17363.001	1	9772
17364.001	8	9779
17365.001	2	9775
17366.001	-7	9767
17367.001	-1	9771
17368.001	7	9778
17369.001	-5	9769
17370.001	-1	9771
17371.001	1	9773
17372.001	1	9773
17373.001	-6	9766
17374.001	0	9771
17375.001	9	9780
17376.001	-4	9769
17377.001	-1	9771
17378.001	1	9773
17379.001	1	9773
17380.001	-6	9766
17381.001	7	9778
17382.001	2	9775
17383.001	0	9773
17384.001	-7	9766
17385.001	0	9771
17386.001	8	9779
17387.001	-5	9769
17388.001	-1	9771
17389.001	1	9773
17390.001	7	9779
17391.001	-6	9768
17392.001	-1	9771
17393.001	7	9779
17394.001	-6	9768
17395.001	-1	9771
17396.001	7	9779
17397.001	0	9774
17398.001	-8	9766
17399.001	5	9777
17400.001	1	9774
17401.001	-7	9767
17402.001	-1	9770
17403.001	8	9779
17404.001	2	9776
17405.001	-7	9767
17406.001	-2	9770
17407.001	1	9772
17408.001	-5	9767
17409.001	1	9771
17410.001	9	9780
17411.001	2	9775
17412.001	-1	9773
17413.001	-1	9773
17414.001	5	9778
17415.001	6	9781
17416.001	-8	9769
17417.001	-4	9770
17418.001	-1	9772
17419.001	-1	9772
17420.001	7	9779
17421.001	0	9774
17422.001	-1	9773
17423.001	-2	9772
17424.001	-1	9773
17425.001	-1	9772
17426.001	6	9779
17427.001	-14	9761
17428.001	-2	9769
17429.001	2	9772
17430.001	3	9774
17431.001	-4	9767
17432.001	1	9771
17433.001	-4	9767
17434.001	3	9772
17435.001	-3	9767
17436.001	-4	9765
17437.001	3	9771
17438.001	-8	9761
17439.001	-3	9764
17440.001	6	9772
17441.001	-6	9762
17442.001	-1	9765
17443.001	0	9765
17444.001	8	9773
17445.001	-6	9762
17446.001	-1	9765
17447.001	-6	9760
17448.001	0	9764
17449.001	2	9766
17450.001	9	9774
17451.001	-4	9763
17452.001	-1	9765
17453.001	0	9766
17454.001	-6	9760
17455.001	1	9765
17456.001	2	9766
17457.001	-4	9761
17458.001	8	9772
17459.001	2	9768
17460.001	-6	9761
17461.001	0	9765
17462.001	8	9773
17463.001	1	9768
17464.001	-7	9761
17465.001	-1	9764
17466.001	0	9765
17467.001	-5	9760
17468.001	1	9765
17469.001	3	9767
17470.001	-4	9761
17471.001	1	9765
17472.001	3	9767
17473.001	-4	9761
17474.001	2	9766
17475.001	2	9766
17476.001	-4	9761
17477.001	2	9766
17478.001	2	9766
17479.001	-4	9761
17480.001	1	9765
17481.001	3	9767
17482.001	2	9767
17483.001	-5	9760
17484.001	1	9765
17485.001	3	9767
17486.001	-5	9760
17487.001	2	9766
17488.001	2	9766
17489.001	-4	9761
17490.001	1	9765
17491.001	-3	9761
17492.001	-4	9759
17493.001	3	9765
17494.001	4	9767
17495.001	-3	9761
17496.001	3	9766
17497.001	-3	9761
17498.001	9	9772
17499.001	-4	9762
17500.001	1	9766
17501.001	8	9773
17502.001	-5	9762
17503.001	6	9772
17504.001	7	9775
17505.001	-8	9762
17506.001	3	9770
17507.001	-7	9761
17508.001	4	9770
17509.001	1	9768
17510.001	-1	9767
17511.001	-2	9765
17512.001	6	9773
17513.001	-7	9761
17514.001	5	9771
17515.001	-7	9761
17516.001	5	9771
17517.001	1	9768
17518.001	-2	9766
17519.001	6	9773
17520.001	-7	9762
17521.001	4	9771
17522.001	12	9780
17523.001	-1	9770
17524.001	1	9772
17525.001	-5	9766
17526.001	1	9771
17527.001	3	9773
17528.001	-4	9767
17529.001	2	9772
17530.001	-4	9767
